date,storeCode,store,divisionCode,division,totalPrice
20230804,1,Saga,3,肉,334
20230920,2,Kumamoto,4,油,437
20231015,3,Oita,3,肉,304
20230826,5,Nagasaki,3,肉,612
20230815,4,Miyazaki,4,油,891
20230903,4,Miyazaki,4,油,359
20230831,1,Saga,5,野菜,382
20230811,1,Saga,0,米,627
20230924,6,Kagoshima,5,野菜,407
20231011,4,Miyazaki,1,卵,530
20230807,5,Nagasaki,2,味噌,517
20230907,1,Saga,3,肉,395
20230913,6,Kagoshima,3,肉,949
20230805,0,Fukuoka,2,味噌,623
20231029,4,Miyazaki,4,油,801
20230817,5,Nagasaki,5,野菜,867
20231018,1,Saga,0,米,472
20231020,6,Kagoshima,1,卵,908
20230919,1,Saga,0,米,620
20230908,0,Fukuoka,2,味噌,930
20231003,2,Kumamoto,4,油,725
20230923,1,Saga,3,肉,788
20230829,4,Miyazaki,1,卵,454
20231024,4,Miyazaki,4,油,685
20230928,0,Fukuoka,2,味噌,828
20230820,6,Kagoshima,2,味噌,501
20230828,0,Fukuoka,4,油,436
20230922,4,Miyazaki,0,米,959
20230802,5,Nagasaki,3,肉,694
20230808,5,Nagasaki,1,卵,944
20231014,0,Fukuoka,0,米,345
20231026,4,Miyazaki,2,味噌,472
20230808,6,Kagoshima,5,野菜,740
20230922,2,Kumamoto,2,味噌,529
20231023,1,Saga,0,米,518
20231016,5,Nagasaki,3,肉,891
20231004,5,Nagasaki,2,味噌,364
20231028,5,Nagasaki,5,野菜,783
20231028,4,Miyazaki,4,油,468
20230923,5,Nagasaki,3,肉,870
20230901,2,Kumamoto,3,肉,795
20230824,5,Nagasaki,2,味噌,414
20230916,6,Kagoshima,0,米,557
20230906,1,Saga,2,味噌,817
20230803,1,Saga,4,油,496
20231030,1,Saga,4,油,978
20231021,4,Miyazaki,2,味噌,462
20230916,1,Saga,3,肉,976
20230930,6,Kagoshima,1,卵,889
20230924,6,Kagoshima,0,米,998
20230810,1,Saga,1,卵,802
20230818,6,Kagoshima,4,油,375
20231026,5,Nagasaki,1,卵,789
20230816,6,Kagoshima,3,肉,804
20230802,2,Kumamoto,1,卵,805
20230805,4,Miyazaki,1,卵,471
20230918,0,Fukuoka,5,野菜,439
20230901,1,Saga,4,油,319
20230812,0,Fukuoka,5,野菜,869
20230901,3,Oita,5,野菜,887
20231023,3,Oita,0,米,501
20231031,1,Saga,3,肉,595
20231021,4,Miyazaki,1,卵,722
20231005,1,Saga,1,卵,819
20231004,0,Fukuoka,1,卵,371
20231027,2,Kumamoto,0,米,887
20230912,3,Oita,4,油,393
20230923,1,Saga,1,卵,768
20230812,1,Saga,2,味噌,910
20230815,5,Nagasaki,1,卵,859
20230902,6,Kagoshima,1,卵,933
20230827,6,Kagoshima,0,米,995
20230905,5,Nagasaki,3,肉,629
20231016,2,Kumamoto,4,油,410
20230904,4,Miyazaki,0,米,384
20230826,5,Nagasaki,5,野菜,592
20231007,3,Oita,1,卵,637
20230921,1,Saga,1,卵,982
20231026,3,Oita,0,米,594
20230907,0,Fukuoka,5,野菜,393
20230818,5,Nagasaki,5,野菜,939
20231001,5,Nagasaki,1,卵,872
20230804,2,Kumamoto,2,味噌,832
20230905,1,Saga,3,肉,955
20230806,3,Oita,3,肉,638
20230914,2,Kumamoto,2,味噌,741
20230824,3,Oita,4,油,835
20231012,5,Nagasaki,0,米,941
20230825,1,Saga,5,野菜,753
20231021,3,Oita,5,野菜,369
20231031,5,Nagasaki,5,野菜,946
20230904,3,Oita,0,米,578
20230815,0,Fukuoka,4,油,521
20230913,4,Miyazaki,4,油,891
20231023,2,Kumamoto,3,肉,401
20231019,4,Miyazaki,5,野菜,958
20231002,4,Miyazaki,0,米,933
20230905,5,Nagasaki,1,卵,696
20231008,3,Oita,4,油,556
20230815,1,Saga,3,肉,734
20230912,5,Nagasaki,3,肉,699
20231010,0,Fukuoka,1,卵,763
20230824,4,Miyazaki,0,米,343
20230807,6,Kagoshima,1,卵,367
20231017,6,Kagoshima,5,野菜,736
20230829,6,Kagoshima,5,野菜,314
20230923,6,Kagoshima,4,油,315
20230830,0,Fukuoka,0,米,512
20230817,2,Kumamoto,5,野菜,580
20231029,3,Oita,3,肉,460
20231009,0,Fukuoka,1,卵,564
20230918,6,Kagoshima,0,米,841
20231013,6,Kagoshima,3,肉,890
20231015,6,Kagoshima,4,油,328
20231025,1,Saga,4,油,820
20230812,0,Fukuoka,1,卵,901
20231003,1,Saga,1,卵,318
20230908,2,Kumamoto,0,米,820
20230827,0,Fukuoka,4,油,671
20230801,5,Nagasaki,2,味噌,776
20231028,2,Kumamoto,3,肉,829
20230830,0,Fukuoka,2,味噌,426
20230829,5,Nagasaki,3,肉,786
20230824,5,Nagasaki,2,味噌,904
20230827,0,Fukuoka,4,油,342
20230918,2,Kumamoto,1,卵,351
20230810,2,Kumamoto,0,米,888
20230903,5,Nagasaki,4,油,457
20230829,6,Kagoshima,4,油,793
20230925,2,Kumamoto,5,野菜,382
20230918,5,Nagasaki,5,野菜,947
20230926,6,Kagoshima,4,油,942
20230805,1,Saga,4,油,379
20230811,5,Nagasaki,0,米,385
20231029,6,Kagoshima,4,油,662
20230831,5,Nagasaki,4,油,935
20231030,2,Kumamoto,3,肉,736
20230801,4,Miyazaki,2,味噌,304
20231010,6,Kagoshima,2,味噌,434
20231004,2,Kumamoto,0,米,441
20230919,0,Fukuoka,1,卵,566
20231028,3,Oita,3,肉,504
20230815,3,Oita,2,味噌,346
20230824,6,Kagoshima,3,肉,510
20230831,6,Kagoshima,1,卵,755
20231004,6,Kagoshima,3,肉,626
20231013,0,Fukuoka,4,油,611
20230912,1,Saga,1,卵,704
20230830,4,Miyazaki,0,米,841
20230912,6,Kagoshima,2,味噌,640
20230825,0,Fukuoka,5,野菜,346
20231022,2,Kumamoto,4,油,700
20231015,5,Nagasaki,3,肉,531
20230906,5,Nagasaki,5,野菜,772
20231031,3,Oita,0,米,737
20231028,6,Kagoshima,3,肉,531
20231020,1,Saga,5,野菜,724
20230915,6,Kagoshima,4,油,796
20231031,6,Kagoshima,2,味噌,630
20230915,1,Saga,4,油,761
20231030,1,Saga,4,油,904
20230921,2,Kumamoto,0,米,738
20231024,2,Kumamoto,3,肉,589
20231003,2,Kumamoto,4,油,994
20231027,1,Saga,3,肉,712
20230820,1,Saga,0,米,566
20230922,0,Fukuoka,3,肉,437
20231009,3,Oita,0,米,758
20231003,6,Kagoshima,5,野菜,383
20230804,2,Kumamoto,3,肉,702
20231013,1,Saga,2,味噌,622
20230801,4,Miyazaki,1,卵,904
20231028,2,Kumamoto,4,油,372
20230909,6,Kagoshima,1,卵,917
20230921,3,Oita,4,油,422
20230919,6,Kagoshima,4,油,941
20230930,6,Kagoshima,4,油,827
20230812,1,Saga,5,野菜,382
20230824,1,Saga,2,味噌,752
20230827,2,Kumamoto,3,肉,324
20230820,5,Nagasaki,2,味噌,794
20230919,3,Oita,5,野菜,400
20231021,3,Oita,5,野菜,301
20231010,4,Miyazaki,3,肉,559
20231026,0,Fukuoka,2,味噌,571
20230908,4,Miyazaki,4,油,506
20230815,4,Miyazaki,1,卵,448
20231010,6,Kagoshima,2,味噌,412
20231025,1,Saga,3,肉,658
20230829,4,Miyazaki,2,味噌,810
20230910,6,Kagoshima,0,米,327
20230801,4,Miyazaki,1,卵,781
20230827,0,Fukuoka,3,肉,563
20230831,3,Oita,1,卵,839
20230829,2,Kumamoto,3,肉,516
20230805,5,Nagasaki,3,肉,740
20231012,6,Kagoshima,0,米,432
20231020,4,Miyazaki,1,卵,977
20230803,3,Oita,0,米,327
20230830,0,Fukuoka,1,卵,816
20231010,1,Saga,0,米,761
20231030,1,Saga,2,味噌,347
20231015,3,Oita,2,味噌,651
20230822,0,Fukuoka,3,肉,374
20230821,2,Kumamoto,5,野菜,780
20231020,4,Miyazaki,3,肉,721
20231009,3,Oita,2,味噌,371
20230902,5,Nagasaki,0,米,967
20230928,3,Oita,4,油,396
20231005,2,Kumamoto,3,肉,628
20230804,5,Nagasaki,1,卵,930
20230914,1,Saga,5,野菜,394
20231020,0,Fukuoka,1,卵,771
20230813,2,Kumamoto,3,肉,604
20231021,4,Miyazaki,4,油,333
20230919,5,Nagasaki,0,米,331
20231001,5,Nagasaki,5,野菜,322
20230816,0,Fukuoka,1,卵,869
20230801,0,Fukuoka,2,味噌,451
20230911,4,Miyazaki,2,味噌,615
20230905,6,Kagoshima,5,野菜,937
20230907,6,Kagoshima,3,肉,559
20230924,0,Fukuoka,0,米,999
20230830,5,Nagasaki,2,味噌,392
20230808,0,Fukuoka,4,油,667
20230917,0,Fukuoka,0,米,812
20231012,4,Miyazaki,4,油,366
20230813,1,Saga,3,肉,709
20230902,3,Oita,1,卵,398
20231015,2,Kumamoto,1,卵,794
20230813,5,Nagasaki,4,油,634
20230910,2,Kumamoto,1,卵,821
20230820,5,Nagasaki,4,油,411
20230822,0,Fukuoka,1,卵,444
20230822,1,Saga,5,野菜,916
20231018,3,Oita,2,味噌,610
20230912,6,Kagoshima,0,米,514
20230816,6,Kagoshima,4,油,781
20230901,3,Oita,4,油,951
20231031,6,Kagoshima,3,肉,674
20231013,0,Fukuoka,2,味噌,462
20231027,6,Kagoshima,2,味噌,378
20231025,6,Kagoshima,4,油,567
20231006,2,Kumamoto,2,味噌,834
20231009,1,Saga,4,油,433
20230804,1,Saga,0,米,809
20230913,5,Nagasaki,3,肉,300
20230918,6,Kagoshima,5,野菜,782
20231015,2,Kumamoto,5,野菜,608
20230915,2,Kumamoto,1,卵,392
20231006,3,Oita,4,油,335
20230921,5,Nagasaki,4,油,691
20230906,3,Oita,2,味噌,330
20231030,4,Miyazaki,3,肉,680
20230827,6,Kagoshima,1,卵,680
20231011,3,Oita,2,味噌,481
20231013,2,Kumamoto,3,肉,413
20231021,6,Kagoshima,1,卵,478
20231012,3,Oita,2,味噌,499
20231017,5,Nagasaki,1,卵,762
20231011,2,Kumamoto,4,油,329
20230916,6,Kagoshima,1,卵,505
20230914,3,Oita,0,米,764
20230909,1,Saga,4,油,833
20230905,1,Saga,5,野菜,540
20230826,3,Oita,3,肉,551
20230803,3,Oita,1,卵,869
20231027,3,Oita,3,肉,850
20230906,3,Oita,1,卵,486
20230822,0,Fukuoka,0,米,805
20230828,3,Oita,0,米,631
20230803,1,Saga,4,油,570
20230904,4,Miyazaki,0,米,857
20230910,0,Fukuoka,2,味噌,612
20231017,4,Miyazaki,3,肉,848
20230920,6,Kagoshima,3,肉,475
20231023,4,Miyazaki,2,味噌,935
20230922,1,Saga,5,野菜,818
20231001,3,Oita,0,米,302
20230909,4,Miyazaki,1,卵,568
20230913,6,Kagoshima,1,卵,719
20231016,1,Saga,4,油,466
20230825,2,Kumamoto,1,卵,561
20231012,3,Oita,0,米,977
20230823,2,Kumamoto,4,油,599
20230916,1,Saga,4,油,573
20231029,6,Kagoshima,2,味噌,548
20230923,1,Saga,5,野菜,731
20230816,5,Nagasaki,0,米,711
20231010,1,Saga,5,野菜,391
20231002,0,Fukuoka,1,卵,548
20230903,5,Nagasaki,3,肉,361
20230803,5,Nagasaki,5,野菜,803
20230827,5,Nagasaki,0,米,596
20230917,3,Oita,3,肉,669
20230923,2,Kumamoto,3,肉,474
20231006,6,Kagoshima,1,卵,658
20230906,6,Kagoshima,0,米,748
20231003,2,Kumamoto,0,米,402
20230817,1,Saga,0,米,827
20231003,5,Nagasaki,1,卵,651
20230907,3,Oita,1,卵,575
20230826,5,Nagasaki,2,味噌,889
20230930,0,Fukuoka,3,肉,314
20230804,1,Saga,0,米,555
20230828,6,Kagoshima,2,味噌,994
20231031,0,Fukuoka,1,卵,808
20230827,1,Saga,1,卵,907
20230818,2,Kumamoto,1,卵,818
20230920,1,Saga,5,野菜,712
20231024,2,Kumamoto,1,卵,441
20231006,5,Nagasaki,5,野菜,510
20231022,6,Kagoshima,3,肉,428
20231012,6,Kagoshima,1,卵,376
20230819,4,Miyazaki,2,味噌,309
20230911,4,Miyazaki,5,野菜,407
20231026,2,Kumamoto,0,米,791
20230913,0,Fukuoka,5,野菜,812
20231028,1,Saga,1,卵,330
20230827,0,Fukuoka,1,卵,948
20230831,0,Fukuoka,3,肉,719
20230902,2,Kumamoto,4,油,924
20230821,6,Kagoshima,1,卵,843
20231001,5,Nagasaki,2,味噌,389
20230918,2,Kumamoto,2,味噌,649
20230816,4,Miyazaki,2,味噌,454
20230921,4,Miyazaki,1,卵,318
20230910,5,Nagasaki,4,油,573
20230826,6,Kagoshima,0,米,517
20230916,2,Kumamoto,2,味噌,917
20230911,1,Saga,2,味噌,391
20230901,0,Fukuoka,3,肉,939
20230812,5,Nagasaki,0,米,929
20230816,0,Fukuoka,5,野菜,617
20230827,0,Fukuoka,3,肉,688
20230811,3,Oita,0,米,718
20230812,1,Saga,0,米,781
20230917,2,Kumamoto,2,味噌,718
20230818,0,Fukuoka,5,野菜,834
20231021,5,Nagasaki,1,卵,601
20230804,5,Nagasaki,1,卵,348
20231022,2,Kumamoto,3,肉,673
20230807,3,Oita,0,米,379
20230810,6,Kagoshima,0,米,628
20230907,2,Kumamoto,1,卵,820
20231018,3,Oita,0,米,315
20230912,5,Nagasaki,3,肉,713
20230804,1,Saga,2,味噌,721
20231027,6,Kagoshima,0,米,513
20230925,6,Kagoshima,2,味噌,358
20230808,0,Fukuoka,3,肉,453
20230814,0,Fukuoka,2,味噌,485
20230915,3,Oita,3,肉,376
20230925,5,Nagasaki,2,味噌,551
20230920,5,Nagasaki,5,野菜,760
20231001,3,Oita,4,油,585
20230820,2,Kumamoto,3,肉,857
20230929,1,Saga,0,米,646
20230902,1,Saga,3,肉,548
20230831,1,Saga,2,味噌,990
20230928,6,Kagoshima,2,味噌,924
20231024,4,Miyazaki,1,卵,352
20230813,3,Oita,5,野菜,386
20230807,4,Miyazaki,0,米,933
20231020,2,Kumamoto,2,味噌,569
20231025,4,Miyazaki,0,米,530
20230830,0,Fukuoka,0,米,972
20230813,4,Miyazaki,5,野菜,460
20230827,0,Fukuoka,1,卵,725
20231025,5,Nagasaki,4,油,734
20230908,1,Saga,2,味噌,785
20230820,4,Miyazaki,4,油,367
20231011,4,Miyazaki,2,味噌,782
20231021,4,Miyazaki,4,油,465
20230901,4,Miyazaki,2,味噌,693
20230816,4,Miyazaki,1,卵,455
20230821,6,Kagoshima,0,米,517
20230917,5,Nagasaki,5,野菜,742
20230807,1,Saga,4,油,429
20230911,5,Nagasaki,0,米,324
20230830,0,Fukuoka,1,卵,507
20230923,1,Saga,3,肉,568
20230907,1,Saga,4,油,426
20230928,3,Oita,4,油,818
20231008,2,Kumamoto,2,味噌,525
20231010,3,Oita,3,肉,524
20230921,4,Miyazaki,0,米,496
20231028,6,Kagoshima,4,油,906
20231014,1,Saga,5,野菜,682
20230820,6,Kagoshima,2,味噌,512
20230815,0,Fukuoka,4,油,568
20231022,6,Kagoshima,5,野菜,832
20231001,2,Kumamoto,3,肉,720
20231013,3,Oita,4,油,419
20230801,2,Kumamoto,5,野菜,656
20231022,2,Kumamoto,3,肉,631
20230815,0,Fukuoka,0,米,309
20230927,2,Kumamoto,0,米,354
20230930,0,Fukuoka,1,卵,348
20230924,3,Oita,4,油,686
20231021,4,Miyazaki,0,米,936
20230918,2,Kumamoto,4,油,727
20230806,0,Fukuoka,3,肉,340
20230825,4,Miyazaki,2,味噌,959
20230914,2,Kumamoto,1,卵,932
20230917,6,Kagoshima,1,卵,393
20231007,5,Nagasaki,0,米,379
20230803,3,Oita,5,野菜,663
20230814,1,Saga,1,卵,921
20230921,2,Kumamoto,4,油,548
20230815,0,Fukuoka,1,卵,454
20230812,1,Saga,5,野菜,835
20230916,6,Kagoshima,0,米,658
20230828,3,Oita,2,味噌,799
20230811,2,Kumamoto,1,卵,905
20230829,3,Oita,4,油,962
20230812,6,Kagoshima,1,卵,439
20230808,3,Oita,2,味噌,387
20230804,5,Nagasaki,1,卵,552
20231004,5,Nagasaki,2,味噌,987
20230903,3,Oita,1,卵,317
20231017,1,Saga,1,卵,378
20230920,0,Fukuoka,0,米,731
20231028,2,Kumamoto,0,米,401
20230904,2,Kumamoto,1,卵,503
20230828,6,Kagoshima,5,野菜,347
20231002,2,Kumamoto,5,野菜,833
20230926,2,Kumamoto,1,卵,312
20230817,1,Saga,0,米,652
20231021,1,Saga,4,油,710
20230924,0,Fukuoka,0,米,308
20230812,0,Fukuoka,2,味噌,691
20230922,6,Kagoshima,4,油,655
20231013,1,Saga,1,卵,958
20230930,2,Kumamoto,4,油,822
20230917,2,Kumamoto,2,味噌,680
20230827,5,Nagasaki,1,卵,641
20230919,3,Oita,0,米,724
20231030,4,Miyazaki,4,油,561
20230816,3,Oita,1,卵,721
20231030,5,Nagasaki,2,味噌,732
20230907,0,Fukuoka,3,肉,481
20230927,5,Nagasaki,2,味噌,372
20230906,5,Nagasaki,2,味噌,605
20230912,2,Kumamoto,5,野菜,755
20230822,3,Oita,3,肉,988
20231028,2,Kumamoto,5,野菜,410
20230925,5,Nagasaki,5,野菜,463
20230816,5,Nagasaki,4,油,482
20230811,5,Nagasaki,0,米,842
20230928,6,Kagoshima,0,米,562
20231019,2,Kumamoto,0,米,976
20230808,0,Fukuoka,4,油,772
20231022,2,Kumamoto,5,野菜,925
20230822,5,Nagasaki,4,油,443
20230925,5,Nagasaki,2,味噌,671
20231020,1,Saga,3,肉,399
20230819,4,Miyazaki,1,卵,453
20231006,3,Oita,2,味噌,345
20231031,5,Nagasaki,5,野菜,823
20231027,4,Miyazaki,5,野菜,748
20231002,3,Oita,0,米,400
20230902,6,Kagoshima,0,米,829
20231019,0,Fukuoka,1,卵,887
20231008,5,Nagasaki,4,油,633
20230823,2,Kumamoto,0,米,832
20230908,0,Fukuoka,2,味噌,591
20231020,0,Fukuoka,0,米,933
20230802,1,Saga,5,野菜,896
20230916,1,Saga,3,肉,452
20230825,3,Oita,1,卵,923
20231018,0,Fukuoka,4,油,412
20230802,4,Miyazaki,0,米,820
20230916,6,Kagoshima,5,野菜,733
20230825,4,Miyazaki,5,野菜,324
20230816,5,Nagasaki,4,油,308
20231023,0,Fukuoka,0,米,958
20230802,2,Kumamoto,2,味噌,892
20231005,6,Kagoshima,5,野菜,596
20231028,6,Kagoshima,3,肉,856
20230901,2,Kumamoto,2,味噌,950
20231030,4,Miyazaki,3,肉,389
20231023,3,Oita,2,味噌,784
20230911,2,Kumamoto,0,米,763
20230827,0,Fukuoka,5,野菜,395
20230802,3,Oita,2,味噌,671
20230925,4,Miyazaki,3,肉,962
20231007,0,Fukuoka,4,油,564
20230818,3,Oita,0,米,448
20231010,2,Kumamoto,2,味噌,662
20230823,4,Miyazaki,3,肉,710
20230823,4,Miyazaki,3,肉,631
20231009,2,Kumamoto,2,味噌,797
20230929,6,Kagoshima,1,卵,946
20230808,2,Kumamoto,0,米,665
20230812,2,Kumamoto,3,肉,641
20231019,3,Oita,2,味噌,912
20230906,4,Miyazaki,0,米,720
20230922,5,Nagasaki,5,野菜,858
20230822,5,Nagasaki,5,野菜,490
20230929,2,Kumamoto,1,卵,745
20231012,2,Kumamoto,3,肉,677
20230808,4,Miyazaki,5,野菜,858
20230807,0,Fukuoka,0,米,654
20230925,5,Nagasaki,1,卵,336
20230930,3,Oita,1,卵,352
20230805,5,Nagasaki,4,油,501
20230805,6,Kagoshima,1,卵,934
20231017,4,Miyazaki,5,野菜,747
20230923,5,Nagasaki,4,油,616
20230903,2,Kumamoto,0,米,311
20231024,6,Kagoshima,3,肉,599
20230901,2,Kumamoto,0,米,741
20230808,0,Fukuoka,2,味噌,448
20230925,3,Oita,4,油,471
20230918,3,Oita,4,油,914
20231022,0,Fukuoka,5,野菜,711
20231015,2,Kumamoto,3,肉,707
20230930,4,Miyazaki,2,味噌,700
20230811,1,Saga,1,卵,447
20230927,4,Miyazaki,5,野菜,302
20230901,1,Saga,0,米,846
20230830,5,Nagasaki,1,卵,976
20231010,6,Kagoshima,3,肉,885
20230808,3,Oita,4,油,594
20230916,2,Kumamoto,0,米,603
20231016,2,Kumamoto,3,肉,410
20231009,3,Oita,0,米,948
20230903,2,Kumamoto,2,味噌,309
20230813,5,Nagasaki,2,味噌,934
20230827,3,Oita,2,味噌,320
20230913,3,Oita,5,野菜,867
20231007,0,Fukuoka,1,卵,642
20231014,5,Nagasaki,3,肉,509
20230824,2,Kumamoto,0,米,965
20231012,5,Nagasaki,1,卵,929
20230908,6,Kagoshima,0,米,656
20231016,6,Kagoshima,5,野菜,730
20230824,4,Miyazaki,2,味噌,545
20231004,1,Saga,4,油,555
20230928,4,Miyazaki,2,味噌,872
20230909,6,Kagoshima,3,肉,450
20230801,1,Saga,0,米,987
20231022,2,Kumamoto,4,油,482
20231013,4,Miyazaki,5,野菜,812
20230904,2,Kumamoto,0,米,368
20230927,0,Fukuoka,3,肉,730
20231007,3,Oita,5,野菜,647
20231003,5,Nagasaki,5,野菜,359
20230927,4,Miyazaki,0,米,405
20230928,3,Oita,4,油,605
20230928,1,Saga,3,肉,636
20230822,1,Saga,2,味噌,769
20230812,4,Miyazaki,0,米,693
20230821,1,Saga,4,油,983
20230903,6,Kagoshima,4,油,364
20230820,4,Miyazaki,5,野菜,568
20230801,5,Nagasaki,1,卵,385
20231021,5,Nagasaki,3,肉,547
20231023,3,Oita,5,野菜,827
20230909,5,Nagasaki,3,肉,639
20231030,4,Miyazaki,0,米,750
20231004,3,Oita,0,米,683
20230902,4,Miyazaki,2,味噌,957
20230924,0,Fukuoka,2,味噌,958
20230920,3,Oita,0,米,364
20231009,4,Miyazaki,0,米,952
20230825,6,Kagoshima,4,油,907
20230908,2,Kumamoto,3,肉,980
20230907,2,Kumamoto,3,肉,546
20231024,6,Kagoshima,3,肉,725
20230911,5,Nagasaki,3,肉,753
20231012,3,Oita,4,油,381
20230921,1,Saga,3,肉,535
20231003,1,Saga,4,油,857
20231028,4,Miyazaki,3,肉,724
20231005,0,Fukuoka,0,米,382
20231007,1,Saga,3,肉,407
20230831,3,Oita,4,油,547
20231018,3,Oita,1,卵,620
20230911,1,Saga,3,肉,414
20230817,6,Kagoshima,5,野菜,725
20231007,3,Oita,2,味噌,963
20231020,6,Kagoshima,4,油,784
20230805,1,Saga,0,米,439
20230901,4,Miyazaki,3,肉,494
20230818,5,Nagasaki,0,米,909
20230902,5,Nagasaki,2,味噌,825
20230831,3,Oita,5,野菜,603
20230920,2,Kumamoto,4,油,795
20230806,1,Saga,5,野菜,391
20230814,4,Miyazaki,1,卵,712
20231006,6,Kagoshima,0,米,385
20230929,3,Oita,3,肉,543
20231001,6,Kagoshima,4,油,991
20231018,0,Fukuoka,4,油,456
20230827,2,Kumamoto,5,野菜,471
20231020,3,Oita,1,卵,508
20231028,4,Miyazaki,1,卵,439
20230922,1,Saga,4,油,746
20230909,6,Kagoshima,1,卵,770
20230806,5,Nagasaki,5,野菜,630
20231007,3,Oita,4,油,418
20230917,4,Miyazaki,3,肉,710
20230920,0,Fukuoka,0,米,997
20231004,4,Miyazaki,4,油,834
20231012,0,Fukuoka,2,味噌,842
20231009,3,Oita,3,肉,674
20230919,3,Oita,3,肉,306
20231024,6,Kagoshima,4,油,385
20230815,5,Nagasaki,2,味噌,780
20230924,6,Kagoshima,1,卵,332
20230805,4,Miyazaki,5,野菜,925
20231019,6,Kagoshima,4,油,896
20231012,3,Oita,1,卵,831
20230812,0,Fukuoka,5,野菜,957
20230824,4,Miyazaki,2,味噌,867
20230927,5,Nagasaki,3,肉,509
20231020,3,Oita,1,卵,381
20231025,4,Miyazaki,1,卵,345
20230814,3,Oita,0,米,835
20230827,5,Nagasaki,0,米,695
20230824,2,Kumamoto,5,野菜,318
20231006,3,Oita,0,米,843
20230815,5,Nagasaki,3,肉,514
20231019,4,Miyazaki,4,油,487
20230806,3,Oita,5,野菜,972
20230820,2,Kumamoto,0,米,393
20230826,4,Miyazaki,5,野菜,399
20230809,3,Oita,0,米,758
20230817,0,Fukuoka,2,味噌,604
20231001,3,Oita,2,味噌,482
20230827,2,Kumamoto,2,味噌,504
20231007,2,Kumamoto,0,米,703
20230922,1,Saga,5,野菜,555
20230809,4,Miyazaki,5,野菜,422
20230820,5,Nagasaki,3,肉,625
20230819,3,Oita,0,米,414
20230930,0,Fukuoka,0,米,456
20230926,5,Nagasaki,4,油,543
20230923,2,Kumamoto,2,味噌,506
20231009,2,Kumamoto,3,肉,822
20230827,6,Kagoshima,1,卵,303
20231001,6,Kagoshima,2,味噌,489
20230814,2,Kumamoto,1,卵,881
20230825,5,Nagasaki,2,味噌,967
20230811,6,Kagoshima,1,卵,751
20231027,1,Saga,1,卵,898
20230911,2,Kumamoto,4,油,475
20230919,4,Miyazaki,2,味噌,541
20230807,0,Fukuoka,0,米,835
20231008,4,Miyazaki,1,卵,352
20231021,3,Oita,3,肉,361
20230807,3,Oita,5,野菜,980
20231008,6,Kagoshima,1,卵,991
20231009,1,Saga,3,肉,993
20231015,3,Oita,2,味噌,447
20230813,3,Oita,3,肉,601
20231005,0,Fukuoka,2,味噌,789
20231028,2,Kumamoto,5,野菜,421
20230801,2,Kumamoto,5,野菜,810
20231009,6,Kagoshima,1,卵,963
20230912,2,Kumamoto,5,野菜,664
20231025,0,Fukuoka,5,野菜,840
20230815,4,Miyazaki,5,野菜,661
20230827,4,Miyazaki,3,肉,313
20230805,4,Miyazaki,2,味噌,914
20230809,4,Miyazaki,1,卵,637
20230918,2,Kumamoto,4,油,489
20231023,0,Fukuoka,1,卵,554
20231005,5,Nagasaki,3,肉,706
20230926,6,Kagoshima,4,油,571
20231015,6,Kagoshima,4,油,782
20230823,4,Miyazaki,2,味噌,558
20230910,1,Saga,5,野菜,381
20230829,1,Saga,3,肉,893
20230804,0,Fukuoka,0,米,668
20231002,2,Kumamoto,5,野菜,376
20230802,5,Nagasaki,3,肉,639
20230807,0,Fukuoka,4,油,597
20231001,5,Nagasaki,3,肉,845
20230816,4,Miyazaki,0,米,450
20230925,3,Oita,0,米,577
20231020,5,Nagasaki,0,米,303
20230913,5,Nagasaki,3,肉,697
20230929,6,Kagoshima,4,油,703
20230803,0,Fukuoka,3,肉,922
20230914,3,Oita,1,卵,570
20230822,4,Miyazaki,0,米,604
20231005,0,Fukuoka,0,米,342
20230819,3,Oita,3,肉,939
20230813,4,Miyazaki,4,油,504
20230904,1,Saga,5,野菜,787
20231011,5,Nagasaki,3,肉,687
20231022,0,Fukuoka,2,味噌,377
20231012,6,Kagoshima,2,味噌,955
20230815,4,Miyazaki,0,米,809
20230830,0,Fukuoka,4,油,393
20230921,3,Oita,4,油,445
20230805,0,Fukuoka,3,肉,744
20230814,3,Oita,5,野菜,652
20231003,1,Saga,2,味噌,489
20231005,2,Kumamoto,3,肉,889
20230928,1,Saga,4,油,300
20231014,6,Kagoshima,5,野菜,931
20230817,1,Saga,5,野菜,687
20230818,4,Miyazaki,2,味噌,395
20231024,2,Kumamoto,5,野菜,667
20230910,4,Miyazaki,3,肉,925
20230818,0,Fukuoka,3,肉,540
20230816,0,Fukuoka,0,米,819
20230814,5,Nagasaki,0,米,671
20231013,4,Miyazaki,4,油,872
20231019,5,Nagasaki,3,肉,819
20230901,6,Kagoshima,2,味噌,663
20230930,5,Nagasaki,4,油,843
20230817,2,Kumamoto,4,油,431
20230922,6,Kagoshima,5,野菜,587
20231020,4,Miyazaki,4,油,525
20231019,0,Fukuoka,2,味噌,589
20230920,4,Miyazaki,5,野菜,496
20230911,6,Kagoshima,4,油,670
20230818,0,Fukuoka,1,卵,901
20231018,5,Nagasaki,4,油,539
20230922,1,Saga,4,油,593
20231006,4,Miyazaki,3,肉,606
20230924,0,Fukuoka,3,肉,890
20230807,1,Saga,3,肉,369
20230810,3,Oita,2,味噌,531
20231018,1,Saga,3,肉,595
20230818,1,Saga,0,米,829
